year,month,hemisphere,temp_k,temp_f,temp_c
1958,10,north,288.7950501495499,60.1610902691899,15.645050149549945
1958,10,south,285.1428119830316,53.587061569456935,11.992811983031629
1958,11,north,284.9720944514801,53.27977001266417,11.822094451480098
1958,11,south,286.8078850263738,56.5841930474729,13.657885026373833
1958,12,north,282.36267835991265,48.58282104784281,9.212678359912672
1958,12,south,288.06365897746065,58.844586159429205,14.91365897746067
1959,1,north,281.21643640033903,46.519585520610306,8.066436400339057
1959,1,south,288.96671647344346,60.47008965219826,15.816716473443478
1959,2,north,281.67859864840784,47.351477567134154,8.528598648407865
1959,2,south,288.97042517364287,60.4767653125572,15.820425173642889
1959,3,north,284.0596494200684,51.63736895612318,10.909649420068433
1959,3,south,288.20213037607635,59.093834676937476,15.052130376076377
1959,4,north,287.07815812630497,57.07068462734899,13.928158126304993
1959,4,south,287.00992462188424,56.94786431939167,13.85992462188426
1959,5,north,290.06318784137983,62.443738114483736,16.91318784137985
1959,5,south,285.6903088990683,54.57255601832303,12.54030889906835
1959,6,north,292.7425806779394,67.26664522029091,19.592580677939395
1959,6,south,284.4726192441567,52.38071463948211,11.322619244156726
1959,7,north,294.0162325651058,69.55921861719045,20.866232565105804
1959,7,south,283.6617002956673,50.92106053220116,10.51170029566731
1959,8,north,293.85169934093994,69.26305881369194,20.701699340939967
1959,8,south,283.4618669927381,50.561360586928664,10.311866992738146
1959,9,north,292.0627124492614,66.04288240867061,18.91271244926145
1959,9,south,283.7029269066686,50.995268432003535,10.552926906668631
1959,10,north,288.7556822060926,60.09022797096675,15.605682206092638
1959,10,south,285.15327881970734,53.60590187547325,12.003278819707361
1959,11,north,284.9241476488146,53.193465767866314,11.774147648814619
1959,11,south,286.64941595366423,56.29894871659566,13.499415953664254
1959,12,north,282.22758540655445,48.33965373179806,9.077585406554476
1959,12,south,288.23508529287085,59.15315352716757,15.085085292870872
1960,1,north,281.08070686208794,46.275272351758325,7.930706862087959
1960,1,south,288.9823056988806,60.49815025798516,15.832305698880646
1960,2,north,282.02891376902664,47.982044784248004,8.878913769026667
1960,2,south,288.7742315349192,60.12361676285457,15.624231534919204
1960,3,north,283.37400440902763,50.403207936249785,10.224004409027657
1960,3,south,287.9312698968886,58.606285814399484,14.781269896888602
1960,4,north,286.7495706417837,56.47922715521069,13.599570641783714
1960,4,south,286.7849031401859,56.54282565233469,13.63490314018594
1960,5,north,290.0281202934606,62.380616528229076,16.878120293460597
1960,5,south,285.5484396536961,54.317191376653035,12.39843965369613
1960,6,north,292.8002761580628,67.37049708451306,19.65027615806281
1960,6,south,284.3100726535191,52.088130776334445,11.160072653519137
1960,7,north,294.039332204008,69.60079796721448,20.889332204008042
1960,7,south,283.5419919643104,50.70558553575876,10.39199196431042
1960,8,north,293.95203974650553,69.44367154371,20.802039746505557
1960,8,south,283.484846017427,50.602722831368645,10.334846017427026
1960,9,north,292.0384831407043,65.99926965326773,18.888483140704295
1960,9,south,283.88893443303925,51.3300819794707,10.738934433039276
1960,10,north,288.76269684230414,60.102854316147486,15.61269684230416
1960,10,south,285.28427847365657,53.84170125258187,12.134278473656593
1960,11,north,284.91480912070614,53.17665641727109,11.764809120706161
1960,11,south,286.69470504494717,56.380469080904945,13.544705044947193
1960,12,north,282.5902736186632,48.99249251359383,9.440273618663241
1960,12,south,288.18422266202015,59.06160079163631,15.03422266202017
1961,1,north,281.1040811915495,46.31734614478911,7.9540811915495055
1961,1,south,289.06019724521775,60.63835504139199,15.910197245217773
1961,2,north,281.8123100646018,47.59215811628324,8.662310064601797
1961,2,south,288.99092774957165,60.51366994922902,15.840927749571676
1961,3,north,283.8323764545134,51.22827761812415,10.682376454513417
1961,3,south,288.16840101312573,59.03312182362636,15.018401013125754
1961,4,north,286.9692912179778,56.87472419236008,13.81929121797782
1961,4,south,287.0193218450874,56.964779321157366,13.869321845087427
1961,5,north,290.13257891957426,62.5686420552337,16.98257891957428
1961,5,south,285.8247181370906,54.81449264676312,12.674718137090622
1961,6,north,292.779099239687,67.33237863143667,19.629099239687037
1961,6,south,284.54318940140513,52.50774092252927,11.393189401405152
1961,7,north,294.0476934749761,69.615848254957,20.89769347497611
1961,7,south,283.7038703618697,50.99696665136548,10.553870361869713
1961,8,north,293.9051209515735,69.35921771283236,20.75512095157353
1961,8,south,283.49779645582925,50.626033620492684,10.347796455829268
1961,9,north,291.8924883154816,65.73647896786694,18.742488315481637
1961,9,south,284.25124735309015,51.98224523556231,11.101247353090173
1961,10,north,288.63695943130097,59.87652697634178,15.486959431300988
1961,10,south,285.3905043710976,54.03290786797576,12.240504371097643
1961,11,north,285.006819081159,53.34227434608623,11.856819081159017
1961,11,south,286.8167685969883,56.600183474579,13.666768596988334
1961,12,north,282.0752178764555,48.065392177619934,8.92521787645552
1961,12,south,288.128333064504,58.9609995161072,14.978333064504
1962,1,north,281.22118531152745,46.52813356074945,8.071185311527472
1962,1,south,288.7957740917716,60.162393365188905,15.645774091771614
1962,2,north,281.9182982155525,47.78293678799456,8.768298215552534
1962,2,south,288.8034073338037,60.17613320084671,15.653407333803727
1962,3,north,284.00438157544636,51.53788683580349,10.854381575446382
1962,3,south,288.00562280163115,58.74012104293611,14.85562280163117
1962,4,north,286.9831828889415,56.89972920009471,13.833182888941508
1962,4,south,286.85864743251847,56.67556537853328,13.70864743251849
1962,5,north,290.04422472491456,62.40960450484624,16.89422472491458
1962,5,south,285.51274645840385,54.252943625126974,12.362746458403876
1962,6,north,292.42636377749176,66.6974547994852,19.27636377749178
1962,6,south,284.5134464331171,52.45420357961084,11.363446433117133
1962,7,north,294.0971116798871,69.70480102379686,20.947111679887144
1962,7,south,283.5554005808805,50.729721045584895,10.405400580880496
1962,8,north,293.8255186112335,69.21593350022037,20.675518611233542
1962,8,south,283.4732649489506,50.58187690811112,10.323264948950623
1962,9,north,291.91111632477526,65.77000938459551,18.761116324775287
1962,9,south,283.97158133912285,51.47884641042117,10.821581339122872
1962,10,north,288.8563370161315,60.2714066290367,15.7063370161315
1962,10,south,285.11311919644356,53.533614553598454,11.963119196443586
1962,11,north,285.1148529410859,53.53673529395471,11.964852941085951
1962,11,south,286.72288326091996,56.43118986965597,13.57288326091998
1962,12,north,282.28589572589027,48.44461230660253,9.135895725890293
1962,12,south,288.11625298702506,58.93925537664516,14.966252987025086
1963,1,north,281.0752549400277,46.265458892049935,7.925254940027742
1963,1,south,288.8237605334838,60.21276896027084,15.6737605334838
1963,2,north,282.03522500286203,47.9934050051517,8.885225002862057
1963,2,south,288.6693837008021,59.934890661443795,15.51938370080211
1963,3,north,283.5321346600675,50.68784238812159,10.38213466006755
1963,3,south,287.8997023893376,58.549464300807756,14.749702389337642
1963,4,north,286.8463619685782,56.653451543440816,13.69636196857823
1963,4,south,286.7081792743729,56.40472269387131,13.558179274372947
1963,5,north,289.9799404629817,62.29389283336708,16.82994046298171
1963,5,south,285.5929701357916,54.397346244424874,12.442970135791597
1963,6,north,292.6196785252917,67.04542134552511,19.469678525291727
1963,6,south,284.59056143790383,52.59301058822693,11.440561437903852
1963,7,north,294.1432317229789,69.78781710136205,20.99323172297892
1963,7,south,283.737349970701,51.057229947261874,10.587349970701041
1963,8,north,294.00703603516104,69.5426648632899,20.85703603516106
1963,8,south,283.78869144007194,51.14964459212954,10.638691440071966
1963,9,north,292.0987165098013,66.10768971764239,18.94871650980133
1963,9,south,284.1821628591839,51.85789314653107,11.032162859183927
1963,10,north,289.0662494438009,60.64924899884171,15.91624944380095
1963,10,south,285.10941222366296,53.526942002593366,11.95941222366298
1963,11,north,285.2979120167375,53.86624163012751,12.147912016737507
1963,11,south,286.7263657015492,56.437458262788574,13.576365701549207
1963,12,north,282.2996600383133,48.46938806896394,9.1496600383133
1963,12,south,288.1891369957278,59.07044659231004,15.039136995727802
1964,1,north,280.9995580677655,46.129204521977975,7.8495580677655425
1964,1,south,288.92674282304586,60.39813708148258,15.776742823045879
1964,2,north,281.6195636517858,47.245214573214525,8.469563651785847
1964,2,south,288.7994774589371,60.169059426086775,15.649477458937099
1964,3,north,283.4310544989731,50.50589809815159,10.281054498973106
1964,3,south,288.0095349376557,58.747162887780306,14.859534937655724
1964,4,north,286.58630957292775,56.18535723126998,13.436309572927769
1964,4,south,286.69447131507155,56.380048367128836,13.544471315071576
1964,5,north,289.95310301773856,62.24558543192944,16.80310301773858
1964,5,south,285.4451400699937,54.13125212598875,12.29514006999375
1964,6,north,292.58980347722513,66.99164625900528,19.439803477225155
1964,6,south,284.37216726840643,52.199901083131614,11.222167268406452
1964,7,north,294.04454970224265,69.61018946403681,20.89454970224267
1964,7,south,283.6846479741165,50.96236635340974,10.534647974116524
1964,8,north,293.66023027818267,68.91841450072884,20.51023027818269
1964,8,south,283.4518568760925,50.54334237696655,10.301856876092529
1964,9,north,291.6648382797867,65.3267089036161,18.514838279786716
1964,9,south,283.71761073416445,51.02169932149606,10.567610734164475
1964,10,north,288.41462945728597,59.47633302311478,15.264629457285992
1964,10,south,284.7668463511457,52.91032343206233,11.616846351145739
1964,11,north,284.8227331046119,53.01091958830151,11.67273310461195
1964,11,south,286.465470907964,55.96784763433525,13.315470907964027
1964,12,north,281.9525631648315,47.8446136966967,8.802563164831497
1964,12,south,287.8625555769996,58.482600038599365,14.712555576999648
1965,1,north,280.96214431036594,46.06185975865874,7.812144310365966
1965,1,south,288.76103436292715,60.099861853268905,15.611034362927171
1965,2,north,281.2790008500662,46.63220153011922,8.129000850066234
1965,2,south,288.81244156565816,60.19239481818473,15.662441565658185
1965,3,north,283.72678175446924,51.03820715804468,10.576781754469266
1965,3,south,287.83581419300583,58.43446554741054,14.685814193005854
1965,4,north,286.65595281542096,56.31071506775777,13.505952815420983
1965,4,south,286.76153284038236,56.500759112688286,13.611532840382381
1965,5,north,289.93146146815934,62.206630642686854,16.781461468159364
1965,5,south,285.62125489024663,54.44825880244398,12.471254890246655
1965,6,north,292.48360868235955,66.80049562824722,19.333608682359568
1965,6,south,284.41819634787475,52.2827534261746,11.268196347874778
1965,7,north,293.9411058464145,69.4239905235461,20.791105846414496
1965,7,south,283.5286409551001,50.68155371918025,10.378640955100138
1965,8,north,293.67866725424693,68.95160105764452,20.528667254246955
1965,8,south,283.4778605395455,50.5901489711819,10.327860539545497
1965,9,north,291.77194341182997,65.51949814129398,18.62194341182999
1965,9,south,283.9588144984676,51.455866097241675,10.808814498467598
1965,10,north,288.71925645294436,60.0246616152999,15.569256452944387
1965,10,south,285.1053886568995,53.51969958241913,11.955388656899515
1965,11,north,285.0063844668129,53.34149204026327,11.856384466812926
1965,11,south,286.65872848890893,56.315711280036126,13.508728488908957
1965,12,north,282.1488167298336,48.19787011370049,8.998816729833607
1965,12,south,288.17761106978463,59.04969992561238,15.027611069784655
1966,1,north,280.8469062855197,45.854431313935514,7.696906285519731
1966,1,south,288.87529248070206,60.305526465263746,15.72529248070208
1966,2,north,281.6123387653078,47.232209777554104,8.462338765307834
1966,2,south,288.8220852295405,60.20975341317295,15.672085229540528
1966,3,north,283.64130563624013,50.88435014523228,10.491305636240156
1966,3,south,288.23198902003423,59.147580236061664,15.081989020034257
1966,4,north,286.71965132629987,56.425372387339806,13.56965132629989
1966,4,south,286.91128671805086,56.77031609249159,13.761286718050883
1966,5,north,289.97761473541516,62.28970652374733,16.82761473541518
1966,5,south,285.59371078469997,54.39867941245998,12.443710784699988
1966,6,north,292.73658403608886,67.25585126495999,19.58658403608888
1966,6,south,284.48915761228767,52.410483702117844,11.339157612287693
1966,7,north,294.17103214930677,69.83785786875222,21.02103214930679
1966,7,south,283.7475821028706,51.075647785167085,10.597582102870604
1966,8,north,294.0496055114847,69.61928992067247,20.899605511484708
1966,8,south,283.291337566778,50.25440762020044,10.14133756677802
1966,9,north,292.0563336733738,66.03140061207286,18.90633367337381
1966,9,south,283.91647461856974,51.37965431342557,10.76647461856976
1966,10,north,288.647261024109,59.895069843396264,15.497261024109036
1966,10,south,284.97630038872626,53.28734069970731,11.826300388726281
1966,11,north,284.9498902961884,53.23980253313918,11.799890296188437
1966,11,south,286.70304351373176,56.3954783247172,13.55304351373178
1966,12,north,282.19644152531635,48.28359474556946,9.046441525316368
1966,12,south,288.1338456966349,58.9709222539429,14.983845696634944
1967,1,north,280.76962496912677,45.71532494442822,7.619624969126789
1967,1,south,288.9623495108478,60.46222911952606,15.81234951084781
1967,2,north,281.21643446923076,46.51958204461541,8.066434469230785
1967,2,south,288.74740803079624,60.075334455433264,15.59740803079626
1967,3,north,283.8495224618604,51.25914043134871,10.699522461860397
1967,3,south,288.00016465469463,58.730296378450376,14.850164654694652
1967,4,north,286.8334402506143,56.630192451105735,13.683440250614296
1967,4,south,286.8788156232498,56.71186812184969,13.72881562324983
1967,5,north,290.23723472084185,62.75702249751538,17.087234720841877
1967,5,south,285.7368678515771,54.65636213283877,12.586867851577097
1967,6,north,292.5862055552829,66.98516999950927,19.436205555282925
1967,6,south,284.47459770914895,52.38427587646815,11.324597709148975
1967,7,north,294.12402403602425,69.75324326484369,20.974024036024275
1967,7,south,283.5559435621451,50.730698411861226,10.405943562145126
1967,8,north,293.9495400124893,69.43917202248079,20.79954001248933
1967,8,south,283.4088377095177,50.46590787713187,10.258837709517707
1967,9,north,292.00739920044356,65.94331856079845,18.85739920044358
1967,9,south,284.0039338382665,51.53708090887975,10.853933838266528
1967,10,north,289.03510067227444,60.59318121009403,15.885100672274461
1967,10,south,285.10996749410606,53.52794148939095,11.959967494106081
1967,11,north,285.04426161551385,53.40967090792496,11.89426161551387
1967,11,south,286.66360747331476,56.3244934519666,13.513607473314778
1967,12,north,282.26351420877285,48.40432557579116,9.11351420877287
1967,12,south,288.15155414510815,59.00279746119471,15.001554145108173
1968,1,north,280.703481334088,45.596266401358434,7.553481334088019
1968,1,south,288.8146252246763,60.196325404417415,15.664625224676342
1968,2,north,281.44777776991975,46.935999985855595,8.297777769919776
1968,2,south,288.76000824124463,60.09801483424038,15.610008241244657
1968,3,north,284.12212415769955,51.749823483859224,10.972124157699568
1968,3,south,287.93947135172783,58.62104843311014,14.789471351727855
1968,4,north,286.86746956890966,56.69144522403742,13.717469568909678
1968,4,south,286.78130513698966,56.53634924658142,13.631305136989681
1968,5,north,289.9926353910178,62.3167437038321,16.842635391017836
1968,5,south,285.531239166006,54.286230498810845,12.381239166006026
1968,6,north,292.565693596893,66.94824847440749,19.41569359689305
1968,6,south,284.3119521015047,52.091513782708475,11.16195210150471
1968,7,north,293.9282547197271,69.40085849550879,20.7782547197271
1968,7,south,283.62051442307575,50.846925961536385,10.47051442307577
1968,8,north,293.7877877241425,69.14801790345655,20.637787724142527
1968,8,south,283.40741818471844,50.46335273249323,10.25741818471846
1968,9,north,291.9532603278563,65.84586859014138,18.80326032785632
1968,9,south,283.73629755994966,51.055335607909434,10.586297559949685
1968,10,north,288.7740050353989,60.123209063718036,15.624005035398909
1968,10,south,285.2857875219344,53.844417539482,12.135787521934446
1968,11,north,284.8083019246398,52.984943464351694,11.65830192463983
1968,11,south,286.8103484675688,56.58862724162391,13.660348467568838
1968,12,north,281.95655724441247,47.85180303994248,8.806557244412488
1968,12,south,288.2102769411188,59.108498494013915,15.060276941118843
1969,1,north,280.59211524980384,45.39580744964695,7.442115249803862
1969,1,south,289.2057516340822,60.90035294134803,16.05575163408224
1969,2,north,281.2118186184344,46.51127351318195,8.061818618434415
1969,2,south,289.02748749705063,60.579477494691176,15.877487497050652
1969,3,north,283.6503187916375,50.90057382494757,10.50031879163754
1969,3,south,288.23067012482124,59.14520622467828,15.080670124821268
1969,4,north,286.8925434580162,56.73657822442916,13.7425434580162
1969,4,south,287.209218537739,57.306593367930226,14.059218537739014
1969,5,north,290.12253282416793,62.55055908350232,16.972532824167956
1969,5,south,285.95926962828156,55.05668533090685,12.809269628281584
1969,6,north,292.5976373253948,67.00574718571073,19.44763732539485
1969,6,south,284.6963849582089,52.78349292477608,11.546384958208932
1969,7,north,294.04282182396906,69.60707928314436,20.892821823969086
1969,7,south,283.6404399859445,50.88279197470016,10.490439985944533
1969,8,north,293.8427160894702,69.24688896104635,20.692716089470196
1969,8,south,283.3412895249187,50.34432114485369,10.191289524918716
1969,9,north,291.96478683991154,65.86661631184082,18.814786839911562
1969,9,south,284.0542297245828,51.62761350424908,10.90422972458282
1969,10,north,288.73749427206656,60.057489689719844,15.587494272066579
1969,10,south,285.227739271353,53.73993068843547,12.077739271353039
1969,11,north,285.22119096801913,53.728143742434476,12.071190968019152
1969,11,south,286.862058372839,56.681705071110215,13.71205837283901
1969,12,north,282.63323078672715,49.069815416108916,9.483230786727177
1969,12,south,288.30736232257743,59.28325218063942,15.157362322577455
1970,1,north,281.0599963579708,46.23799344434751,7.90999635797084
1970,1,south,289.14258056975274,60.78664502555497,15.99258056975276
1970,2,north,281.83691442348805,47.636445962278536,8.686914423488076
1970,2,south,288.988758819321,60.50976587477783,15.838758819321015
1970,3,north,283.6559024434165,50.91062439814973,10.505902443416517
1970,3,south,288.2823933386026,59.238308009484754,15.13239333860264
1970,4,north,286.87416710709175,56.70350079276519,13.724167107091773
1970,4,south,287.1880996186502,57.2685793135704,14.038099618650222
1970,5,north,290.02069143531173,62.36724458356116,16.870691435311755
1970,5,south,285.70049907457945,54.59089833424306,12.550499074579477
1970,6,north,292.6200352693899,67.0460634849019,19.47003526938994
1970,6,south,284.6231544987438,52.65167809773891,11.473154498743838
1970,7,north,293.99199219923713,69.51558595862687,20.841992199237154
1970,7,south,283.71163686939377,51.01094636490883,10.561636869393794
1970,8,north,293.7996641747177,69.16939551449188,20.649664174717714
1970,8,south,283.33332785286734,50.32999013516125,10.183327852867365
1970,9,north,291.91950068202567,65.78510122764625,18.769500682025694
1970,9,south,284.0294839728451,51.583071151121274,10.87948397284515
1970,10,north,288.61286570052744,59.833158260949425,15.462865700527459
1970,10,south,285.2918985605915,53.85541740906475,12.141898560591528
1970,11,north,285.06121550264055,53.44018790475303,11.911215502640573
1970,11,south,286.67193018820984,56.339474338777755,13.521930188209865
1970,12,north,281.9998505771691,47.92973103890447,8.84985057716915
1970,12,south,288.24890849866955,59.178035297605234,15.098908498669573
1971,1,north,280.9007251668409,45.951305300313685,7.750725166840937
1971,1,south,288.973909769633,60.48303758533943,15.823909769633019
1971,2,north,281.36191112100255,46.78144001780463,8.211911121002572
1971,2,south,288.71836795625075,60.02306232125138,15.568367956250768
1971,3,north,283.5444183825458,50.70995308858251,10.394418382545837
1971,3,south,287.9606526537422,58.65917477673603,14.810652653742238
1971,4,north,286.68553206025666,56.36395770846203,13.535532060256685
1971,4,south,286.9198658613568,56.7857585504423,13.769865861356834
1971,5,north,289.90354324277797,62.15637783700039,16.753543242777994
1971,5,south,285.52669712885404,54.27805483193731,12.376697128854062
1971,6,north,292.50959973552517,66.84727952394535,19.359599735525194
1971,6,south,284.29371587187575,52.058688569376386,11.14371587187577
1971,7,north,293.8671712493936,69.29090824890854,20.71717124939363
1971,7,south,283.461836152652,50.561305074773614,10.311836152652006
1971,8,north,293.6710346811631,68.93786242609366,20.521034681163144
1971,8,south,283.4214244633147,50.48856403396646,10.271424463314702
1971,9,north,291.86398720114835,65.68517696206706,18.71398720114837
1971,9,south,283.95155563384714,51.44280014092489,10.801555633847158
1971,10,north,288.61570208914776,59.838263760466006,15.465702089147783
1971,10,south,284.9851996936258,53.30335944852651,11.835199693625839
1971,11,north,285.01388576277174,53.35499437298917,11.863885762771758
1971,11,south,286.52354680243013,56.07238424437428,13.373546802430155
1971,12,north,282.1298682677286,48.163762881911566,8.979868267728648
1971,12,south,288.14217744849697,58.98591940729458,14.992177448496989
1972,1,north,280.45961359589194,45.15730447260553,7.30961359589196
1972,1,south,289.00159653692987,60.5328737664738,15.85159653692989
1972,2,north,281.06315107661555,46.24367193790804,7.913151076615577
1972,2,south,288.89612251759416,60.34302053166954,15.746122517594188
1972,3,north,283.66378979886684,50.92482163796036,10.513789798866867
1972,3,south,288.0304878625954,58.78487815267177,14.88048786259543
1972,4,north,286.74383065310894,56.46889517559614,13.593830653108967
1972,4,south,287.0519165910864,57.02344986395558,13.901916591086433
1972,5,north,289.89180060607697,62.135241090938585,16.741800606076993
1972,5,south,285.77926347100964,54.7326742478174,12.629263471009665
1972,6,north,292.56661784886444,66.94991212795603,19.416617848864462
1972,6,south,284.8577840717782,53.07401132920082,11.707784071778235
1972,7,north,294.0250623324722,69.57511219845,20.875062332472226
1972,7,south,283.8779533849863,51.310316092975405,10.727953384986336
1972,8,north,293.8121900076615,69.19194201379077,20.662190007661536
1972,8,south,283.7761890871504,51.12714035687073,10.626189087150408
1972,9,north,291.78296703392846,65.53934066107126,18.63296703392848
1972,9,south,284.2951930245835,52.06134744425036,11.145193024583534
1972,10,north,288.8102698094219,60.18848565695951,15.660269809421948
1972,10,south,285.27708901929986,53.828760234739796,12.127089019299888
1972,11,north,284.83540291543886,53.033725247789995,11.685402915438885
1972,11,south,286.9359393019232,56.814690743461824,13.785939301923236
1972,12,north,282.19862539359696,48.28752570847456,9.048625393596978
1972,12,south,288.56959568874356,59.75527223973845,15.419595688743584
1973,1,north,281.17946905906564,46.45304430631819,8.029469059065661
1973,1,south,289.3111608083784,61.09008945508119,16.16116080837844
1973,2,north,282.03531161140177,47.99356090052322,8.88531161140179
1973,2,south,289.07950615423374,60.673111077620774,15.929506154233763
1973,3,north,284.0638438909252,51.64491900366545,10.91384389092525
1973,3,south,288.17424093154057,59.04363367677306,15.02424093154059
1973,4,north,287.1418381830497,57.18530872948948,13.991838183049708
1973,4,south,287.04896899250457,57.018144186508266,13.898968992504592
1973,5,north,290.19121808510107,62.67419255318197,17.041218085101093
1973,5,south,285.8857508177279,54.92435147191028,12.735750817727933
1973,6,north,292.7627906200117,67.30302311602108,19.612790620011708
1973,6,south,284.57446071720994,52.56402929097794,11.424460717209968
1973,7,north,294.0112891721213,69.55032050981835,20.861289172121303
1973,7,south,283.8221136547712,51.209804578588226,10.672113654771238
1973,8,north,293.84325995709787,69.24786792277621,20.693259957097894
1973,8,south,283.409524389421,50.46714390095783,10.259524389421017
1973,9,north,291.9097818854994,65.76760739389896,18.75978188549942
1973,9,south,284.0802137318393,51.674384717310794,10.93021373183933
1973,10,north,288.6941545376217,59.97947816771915,15.54415453762175
1973,10,south,285.2049037958838,53.698826832590896,12.054903795883831
1973,11,north,285.0593007402366,53.43674133242594,11.909300740236631
1973,11,south,286.7592679284167,56.49668227115011,13.609267928416728
1973,12,north,282.3525143066524,48.56452575197433,9.202514306652404
1973,12,south,288.07979081281195,58.87362346306155,14.929790812811973
1974,1,north,280.87072046002146,45.89729682803867,7.720720460021482
1974,1,south,288.84756036191357,60.25560865144446,15.697560361913588
1974,2,north,281.2820790660026,46.63774231880474,8.132079066002632
1974,2,south,288.5878270027933,59.788088605027966,15.437827002793313
1974,3,north,283.7222000405253,51.0299600729456,10.572200040525331
1974,3,south,287.8165438529173,58.39977893525114,14.6665438529173
1974,4,north,286.8238433956173,56.61291811211119,13.673843395617325
1974,4,south,286.68064931776394,56.35516877197513,13.53064931776396
1974,5,north,289.8362231251876,62.0352016253377,16.68622312518761
1974,5,south,285.50901097852676,54.24621976134821,12.359010978526783
1974,6,north,292.42088228196326,66.68758810753391,19.27088228196328
1974,6,south,284.3886742665127,52.22961367972287,11.238674266512703
1974,7,north,293.8353329510544,69.23359931189796,20.68533295105442
1974,7,south,283.50075622910975,50.6313612123976,10.350756229109777
1974,8,north,293.71891451236905,69.02404612226434,20.568914512369076
1974,8,south,283.54015946753367,50.702287041560645,10.390159467533692
1974,9,north,291.80233798396,65.57420837112804,18.652337983960024
1974,9,south,283.7847025564692,51.1424646016446,10.634702556469222
1974,10,north,288.54526199514777,59.711471591266026,15.395261995147791
1974,10,south,284.9757183613524,53.286293050434345,11.825718361352415
1974,11,north,284.78733521777946,52.94720339200306,11.63733521777948
1974,11,south,286.6573647338091,56.313256520856456,13.50736473380914
1974,12,north,281.89933158991715,47.74879686185092,8.749331589917176
1974,12,south,288.2199126282022,59.12584273076404,15.069912628202246
1975,1,north,281.01172082241794,46.151097480352334,7.861720822417965
1975,1,south,288.90541629421557,60.35974932958807,15.755416294215593
1975,2,north,281.6587522703531,47.31575408663561,8.508752270353114
1975,2,south,288.79645183701723,60.163613306631056,15.646451837017253
1975,3,north,283.8380045373405,51.23840816721296,10.688004537340532
1975,3,south,288.0681259270054,58.85262666860973,14.918125927005406
1975,4,north,286.96363760078685,56.864547681416376,13.813637600786876
1975,4,south,286.77689620864317,56.52841317555774,13.626896208643188
1975,5,north,290.00557648856267,62.340037679412845,16.85557648856269
1975,5,south,285.54736736711476,54.31526126080661,12.397367367114782
1975,6,north,292.559898131756,66.9378166371608,19.409898131755995
1975,6,south,284.2983695175613,52.06706513161038,11.14836951756132
1975,7,north,293.9012338151598,69.35222086728768,20.75123381515982
1975,7,south,283.37654373463454,50.40777872234221,10.22654373463456
1975,8,north,293.7173048409843,69.02114871377178,20.56730484098432
1975,8,south,283.1067923160134,49.92222616882418,9.956792316013434
1975,9,north,291.852443765983,65.66439877876948,18.70244376598305
1975,9,south,283.6427960819695,50.88703294754513,10.492796081969516
1975,10,north,288.5972299627637,59.80501393297474,15.447229962763743
1975,10,south,284.7314181472449,52.846552665040825,11.581418147244904
1975,11,north,284.74821154673,52.876780784114,11.598211546729999
1975,11,south,286.54559746278784,56.11207543301815,13.395597462787862
1975,12,north,282.0594655839326,48.03703805107871,8.909465583932615
1975,12,south,287.9380454372515,58.618481787052744,14.788045437251526
1976,1,north,281.04649913768014,46.2136984478243,7.896499137680166
1976,1,south,288.69073562756654,59.97332412961981,15.540735627566562
1976,2,north,281.40999064256425,46.86798315661569,8.259990642564276
1976,2,south,288.57022543434164,59.75640578181499,15.42022543434166
1976,3,north,283.3555779220778,50.37004025974013,10.20557792207785
1976,3,south,287.7457732705386,58.27239188696956,14.595773270538643
1976,4,north,286.817133161566,56.60083969081885,13.667133161566028
1976,4,south,286.56204417022286,56.14167950640119,13.412044170222885
1976,5,north,289.78214794771867,61.93786630589365,16.632147947718693
1976,5,south,285.27878463727916,53.83181234710253,12.128784637279182
1976,6,north,292.40789359630486,66.6642084733488,19.257893596304882
1976,6,south,284.35383620435846,52.166905167845265,11.203836204358481
1976,7,north,293.75381674195387,69.086870135517,20.603816741953892
1976,7,south,283.66954448133157,50.93518006639687,10.519544481331593
1976,8,north,293.6094028826758,68.82692518881647,20.459402882675818
1976,8,south,283.3850173655396,50.42303125797137,10.235017365539647
1976,9,north,291.91440805503254,65.77593449905861,18.76440805503256
1976,9,south,283.8663130958875,51.28936357259755,10.716313095887529
1976,10,north,288.2681612380085,59.2126902284153,15.118161238008497
1976,10,south,284.797505470455,52.96550984681905,11.64750547045503
1976,11,north,284.6973013366624,52.785142405992374,11.547301336662429
1976,11,south,286.7083908116489,56.40510346096803,13.558390811648906
1976,12,north,281.9336374617781,47.81054743120065,8.783637461778142
1976,12,south,288.378405130962,59.41112923573163,15.228405130962017
1977,1,north,280.9091324767204,45.96643845809676,7.759132476720424
1977,1,south,289.21760916350377,60.92169649430682,16.06760916350379
1977,2,north,281.68072438860503,47.355303899489094,8.530724388605051
1977,2,south,288.92202749997637,60.3896494999575,15.772027499976389
1977,3,north,283.9500423600449,51.44007624808087,10.800042360044927
1977,3,south,288.0228690209616,58.77116423773091,14.872869020961616
1977,4,north,287.0431871169427,57.00773681049691,13.893187116942727
1977,4,south,286.9620029140798,56.86160524534366,13.812002914079812
1977,5,north,290.25412351360626,62.78742232449131,17.104123513606282
1977,5,south,285.7295059417417,54.643110695135114,12.57950594174173
1977,6,north,292.84893121940297,67.45807619492538,19.698931219402994
1977,6,south,284.6226378307342,52.65074809532164,11.472637830734243
1977,7,north,294.0502013279238,69.62036239026286,20.90020132792381
